countyFIPS,County Name,State,stateFIPS,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20,5/10/20,5/11/20,5/12/20,5/13/20,5/14/20,5/15/20,5/16/20,5/17/20,5/18/20,5/19/20,5/20/20,5/21/20,5/22/20,5/23/20,5/24/20,5/25/20,5/26/20,5/27/20,5/28/20,5/29/20,5/30/20,5/31/20,6/1/20,6/2/20,6/3/20,6/4/20,6/5/20,6/6/20,6/7/20,6/8/20,6/9/20,6/10/20,6/11/20,6/12/20,6/13/20,6/14/20,6/15/20,6/16/20,6/17/20,6/18/20,6/19/20,6/20/20,6/21/20,6/22/20,6/23/20,6/24/20,6/25/20,6/26/20,6/27/20,6/28/20,6/29/20,6/30/20,7/1/20,7/2/20,7/3/20,7/4/20,7/5/20,7/6/20,7/7/20,7/8/20,7/9/20,7/10/20,7/11/20,7/12/20,7/13/20,7/14/20,7/15/20,7/16/20,7/17/20,7/18/20,7/19/20,7/20/20,7/21/20,7/22/20,7/23/20,7/24/20,7/25/20,7/26/20,7/27/20,7/28/20,7/29/20,7/30/20,7/31/20,8/1/20,8/2/20,8/3/20,8/4/20,8/5/20,8/6/20,8/7/20,8/8/20,8/9/20,8/10/20,8/11/20,8/12/20,8/13/20,8/14/20,8/15/20,8/16/20,8/17/20,8/18/20,8/19/20,8/20/20,8/21/20,8/22/20,8/23/20,8/24/20,8/25/20,8/26/20,8/27/20,8/28/20,8/29/20,8/30/20,8/31/20,9/1/20,9/2/20,9/3/20,9/4/20,9/5/20,9/6/20,9/7/20,9/8/20,9/9/20,9/10/20,9/11/20,9/12/20,9/13/20,9/14/20,9/15/20,9/16/20,9/17/20,9/18/20,9/19/20,9/20/20,9/21/20,9/22/20,9/23/20,9/24/20,9/25/20,9/26/20,9/27/20,9/28/20,9/29/20,9/30/20,10/1/20,10/2/20,10/3/20,10/4/20,1/22/20,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20
46137,Ziebach County,SD,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47001,Anderson County,TN,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.068014706,0.073147257,0.075855689,0.077729258,0.087771203,0.079587325,0.08768822,0.083219645,0.114602588,0.077473958,0.084837545,0.08437344,0.106790123,0.089452603,0.087562189,0.072596729,0.084196308,0.075011096,0.069802731,0.058035714,0.054535637,0.055372807,0.051377119,0.04954715,0.056742323,0.051343284,0.04815864,0.04910418,0.046314416,0.050675676,0.050980392,0.043604651,0.050869285,0.049109883,0.068006182,0.05408805,0.048026316,0.052970651,0.04695122,0.042811502,0.040488432,0.028368794,0.031687546,0.023411371,0.019647696,0.021848739,0.028548124,0.030869212,0.034195163,0.045944006,0.05450237,0.057538237,0.060165975,0.05631769,0.055555556,0.050539084,0.073263559,0.059856864,0.05390463,0.051968504,0.053896104,0.055555556,0.059737157,0.039273441,0.055691554,0.063306699,0.059016393,0.06125,0.060644346,0.060160428,0.058273381,0.046199702,0.043878273,0.051782112,0.047651934,0.052023121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47003,Bedford County,TN,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.103327496,0.105580694,0.080256822,0.076923077,0.081346424,0.083682008,0.08,0.082608696,-1,0.107765452,0.104607721,0.109393579,0.117955439,0.117395945,0.113983549,0.057012543,0.112820513,0.122071517,0.13018598,0.126200274,0.122627737,0.128453039,0.12195122,0.101823708,0.123364486,0.079276773,0.076923077,0.065019506,0.071808511,0.076813656,0.068249258,0.059893048,0.078982597,0.064270153,0.092957746,0.062821833,0.053461876,0.054154303,0.048833819,0.048611111,0.052705552,0.043505283,0.05535841,0.056390977,0.057239057,0.060150376,0.064552661,0.073085847,0.078608247,0.067031464,0.073954984,0.07177814,0.085201794,0.081504702,0.078504673,0.073684211,0.153623188,0.116202946,0.111292962,0.109120521,0.095663265,0.085987261,0.086914995,0.064721969,0.071499503,0.082539683,0.067211626,0.071428571,0.076271186,0.068268015,0.067430025,0.058321479,0.060386473,0.070913462,0.069954128,0.074074074,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47005,Benton County,TN,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.095652174,0.100917431,0.098214286,0.115044248,0.122807018,0.109489051,0.091836735,0.067484663,0.101694915,0.116129032,0.088785047,0.076628352,0.092105263,0.078014184,0.138075314,0.125373134,0.132022472,0.148026316,0.165492958,0.154061625,0.171253823,0.153846154,0.150127226,0.153638814,0.176966292,0.132608696,0.129198966,0.12345679,0.12335958,0.123076923,0.105610561,0.086687307,0.130044843,0.096676737,0.124567474,0.071748879,0.064327485,0.049780381,0.051679587,0.048780488,0.047954866,0.046258503,0.053540587,0.061507937,0.100840336,0.110701107,0.116838488,0.160714286,0.139534884,0.142241379,0.142857143,0.127192982,0.130801688,0.131818182,0.130232558,0.136585366,0.175182482,0.125,0.147540984,0.174311927,0.175182482,0.113537118,0.125,0.106312292,0.085642317,0.084158416,0.065022422,0.053398058,0.053254438,0.031339031,0.023316062,0.025270758,0.01572327,0.015772871,0.018716578,0.025787966,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47007,Bledsoe County,TN,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.059782609,0.056410256,0.052910053,0.054794521,0.054054054,0.044554455,0.048913043,0.054644809,-1,0.05,0.037234043,0.038095238,0.05952381,0.052380952,0.046511628,0.014623172,0.053639847,0.083682008,0.112745098,0.100961538,0.096618357,0.136363636,0.147619048,0.164251208,0.226993865,0.175609756,0.208955224,0.141914191,0.129746835,0.122905028,0.134210526,0.090909091,0.094922737,0.06779661,0.105128205,0.068376068,0.059496568,0.041871921,0.047263682,0.043367347,0.048484848,0.033057851,0.048507463,0.049808429,0.041958042,0.036649215,0.038461538,0.0375,0.035608309,0.051522248,0.052747253,0.050549451,0.054,0.053254438,0.05733945,0.080745342,0.108695652,0.074829932,0.047151277,0.032214765,0.03436019,0.029382958,0.027332705,0.021998167,0.022308438,0.028497409,0.033274956,0.030237581,0.042622951,0.039145907,0.041353383,0.055045872,0.036101083,0.062043796,0.060283688,0.065384615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47009,Blount County,TN,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.100591716,0.123978202,0.116518163,0.114158163,0.123296561,0.125200642,0.195020747,0.154291732,0.225776105,0.13061872,0.127394636,0.119907763,0.150723285,0.100068074,0.106520859,0.087768181,0.115105427,0.116815476,0.127962085,0.105976096,0.123516721,0.12195122,0.108225108,0.095625636,0.113825652,0.08453159,0.075461741,0.072880516,0.076805697,0.085800301,0.098584164,0.083015267,0.111496245,0.117837838,0.157663317,0.142265908,0.141626279,0.142207053,0.133788038,0.133822699,0.119546742,0.091851852,0.128975265,0.129369042,0.123992838,0.132973503,0.130776794,0.130160272,0.129638793,0.093599449,0.093241552,0.060150376,0.058037578,0.056658395,0.055863539,0.059859155,0.095869454,0.078414477,0.110559006,0.115981119,0.110364146,0.107978723,0.101068999,0.051485977,0.057673509,0.05862069,0.051987768,0.048314041,0.048528653,0.045381741,0.051369863,0.053021665,0.051822323,0.05601318,0.05856833,0.065743945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47011,Bradley County,TN,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.151006711,0.133779264,0.133251834,0.124532336,0.124863686,0.116472546,0.112845138,0.118681319,-1,0.136801541,0.12781561,0.122636937,0.148364486,0.133104126,0.130456349,0.078200321,0.122888514,0.131687243,0.143320363,0.130091185,0.148148148,0.161732852,0.173946958,0.166167665,0.21557971,0.155569782,0.172721042,0.149382716,0.135547088,0.133099825,0.132422803,0.102293578,0.123938879,0.092584063,0.116987179,0.090909091,0.082036775,0.087676571,0.080340265,0.070714835,0.07295082,0.057320442,0.064950038,0.057965861,0.05630713,0.058876004,0.066433566,0.073143495,0.080614203,0.069356873,0.072948328,0.071757735,0.06840796,0.068716094,0.068017366,0.064976228,0.125773196,0.101023891,0.096365173,0.109181141,0.104579631,0.089675516,0.091011871,0.069829424,0.068261377,0.079318449,0.07007007,0.067236467,0.076679341,0.075129534,0.073359073,0.092158448,0.085482682,0.088537549,0.08685259,0.089655172,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47013,Campbell County,TN,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.022364217,0.033898305,0.038983051,0.040880503,0.050632911,0.039358601,0.048333333,0.052708638,0.070564516,0.060240964,0.064777328,0.061776062,0.078988942,0.069319641,0.068587106,0.073752711,0.083431257,0.084224599,0.082174463,0.077966102,0.079404467,0.082687339,0.065771812,0.061111111,0.06710311,0.054376658,0.05,0.046875,0.041558442,0.033647376,0.027894003,0.025358324,0.034257749,0.038461538,0.050092764,0.041347626,0.042748092,0.042042042,0.038727524,0.031177829,0.02886836,0.029411765,0.03566879,0.033214709,0.032608696,0.033591731,0.037302726,0.035036496,0.032352941,0.044222539,0.044159544,0.05065123,0.063076923,0.061011905,0.06231003,0.054172767,0.061151079,0.051401869,0.045911047,0.044247788,0.038639876,0.037190083,0.040446304,0.029220779,0.03461063,0.03480589,0.030193237,0.031605563,0.034578147,0.034674064,0.039792388,0.043478261,0.049441786,0.052631579,0.056923077,0.063694268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47015,Cannon County,TN,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.076086957,0.074829932,0.072202166,0.069444444,0.059360731,0.041522491,0.054621849,0.071672355,0.115853659,0.053977273,0.054347826,0.069767442,0.101010101,0.081325301,0.076628352,0.0575,0.104247104,0.113924051,0.1,0.10041841,0.120930233,0.126637555,0.146118721,0.133333333,0.148514851,0.133064516,0.133971292,0.119266055,0.116161616,0.088235294,0.116959064,0.06779661,0.07253886,0.053921569,0.081521739,0.073394495,0.068181818,0.0625,0.089795918,0.090909091,0.094170404,0.06097561,0.057017544,0.073059361,0.075630252,0.057777778,0.057377049,0.062745098,0.061488673,0.085106383,0.097560976,0.101449275,0.096551724,0.104895105,0.105454545,0.125,0.135483871,0.073593074,0.046511628,0.055555556,0.059190031,0.054878049,0.056300268,0.044642857,0.060150376,0.085545723,0.083333333,0.077142857,0.086705202,0.080745342,0.078231293,0.061919505,0.057627119,0.056291391,0.063122924,0.054237288,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47017,Carroll County,TN,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.06741573,0.068345324,0.07266436,0.087719298,0.085820896,0.090909091,0.111111111,0.102150538,0.137184116,0.125,0.101796407,0.104982206,0.130952381,0.100156495,0.136279926,0.112792297,0.10193133,0.117930205,0.112515803,0.102876106,0.119164619,0.108982036,0.121175031,0.152963671,0.182952183,0.143491124,0.152753108,0.141509434,0.136752137,0.152136752,0.1414791,0.118870728,0.136690647,0.087473002,0.10519802,0.083119109,0.060475162,0.058647516,0.060477454,0.063888889,0.071653048,0.059394632,0.08030199,0.106060606,0.128486056,0.140776699,0.146311971,0.16713881,0.204283361,0.156862745,0.133709981,0.119565217,0.107773852,0.085972851,0.083459788,0.076682316,0.106884058,0.092307692,0.098333333,0.100746269,0.108108108,0.07249467,0.077227723,0.064403829,0.067062818,0.068201194,0.067014147,0.059777968,0.081111111,0.074479737,0.07742639,0.082524272,0.082299887,0.082063306,0.077494692,0.085253456,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47019,Carter County,TN,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.089260809,0.06833713,0.069739953,0.0674567,0.089898054,0.091491308,0.092822967,0.093242087,0.127001067,0.084784254,0.093630084,0.086391437,0.084858569,0.064285714,0.059057354,0.058767773,0.068662881,0.068830442,0.066544567,0.063320023,0.071129707,0.082239115,0.077648766,0.082223962,0.087735004,0.0765588,0.0859375,0.082962963,0.08683068,0.090283749,0.091954023,0.079658606,0.095047923,0.086826347,0.155195682,0.084519573,0.079037801,0.084013051,0.091625616,0.092537313,0.096544715,0.067307692,0.108050847,0.111917098,0.095940959,0.094105481,0.094608342,0.101090188,0.105726872,0.173404255,0.167914439,0.174418605,0.171936759,0.166666667,0.161795407,0.170187793,0.113342898,0.09218203,0.084196891,0.073671498,0.066985646,0.065175097,0.062162162,0.045335658,0.059233449,0.054545455,0.057258065,0.058206107,0.057251908,0.058373206,0.05785124,0.054393305,0.061538462,0.052841476,0.052165354,0.053971487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
47021,Cheatham County,TN,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.091428571,0.0861678,0.096112311,0.091563786,0.095671982,0.093198992,0.105029586,0.081453634,0.208092486,0.080213904,0.090909091,0.087606838,0.094915254,0.084168337,0.107300885,0.076752768,0.124324324,0.125159642,0.126162019,0.111668758,0.117021277,0.112951807,0.095959596,0.08226691,0.123188406,0.095684803,0.108384458,0.101532567,0.089983022,0.097328244,0.090909091,0.062130178,0.080724876,0.083841463,0.1125,0.079113924,0.077586207,0.084319527,0.07250342,0.063583815,0.050209205,0.033540373,0.040960452,0.034175334,0.028610354,0.031796502,0.029032258,0.038585209,0.033175355,0.031192661,0.028333333,0.025974026,0.025316456,0.033771107,0.024761905,0.027837259,0.052631579,0.059322034,0.053719008,0.055214724,0.056701031,0.063157895,0.070512821,0.05465288,0.0546875,0.055821372,0.047865459,0.041193182,0.041853513,0.04491018,0.042772861,0.034682081,0.031463748,0.039881832,0.042709867,0.039513678,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
